x,y
37.3535305,126.94055
37.3539638,126.939575
37.3526944,126.9392167
37.3519022,126.9456068
37.3527888,126.9438778
37.3523555,126.9434
37.353225,126.9425056
37.3518694,126.9438194
37.3517692,126.9433676
37.35175,126.9415222
37.3527711,126.9411793
37.3510777,126.9466583
37.3507027,126.9458306
37.3511611,126.9436528
37.3511,126.942
37.3600006,126.9484024
37.3600997,126.9483032
37.3507,126.9478
37.3655333,126.9535083
37.3553222,126.9528028
37.3546,126.9544
37.358611,126.955594
37.358633,126.956409
37.3655812,126.9380108
37.3591589,126.9435927
37.3581959,126.9409487
37.356317,126.959623
37.3466908,126.9326621
37.3510939,126.9335285
37.359285,126.956055
37.354947,126.949337
37.3504284,126.9318515
37.352701,126.947175
37.351388,126.947143
37.355099,126.9567099
37.3535666,126.9494472
37.3538362,126.9608299
37.353499,126.95899
37.3522083,126.954925
37.3501342,126.9557292
37.3490138,126.9575722
37.3491701,126.9567183
37.3472286,126.9543515
37.3479361,126.9569833
37.3478887,126.9546301
37.3469696,126.958107
37.3462388,126.9558111
37.3461582,126.9542863
37.344872,126.948612
37.3443277,126.9504306
37.3452166,126.9236028
37.3470445,126.924727
37.349597,126.925403
37.344474,126.923208
37.351517,126.924504
37.355579,126.920124
37.355073,126.91074
37.353952,126.925931
37.353543,126.925605
37.3560284,126.9327239
37.350153,126.9403133
37.3500416,126.9407778
37.3487777,126.9377667
37.3480305,126.9377583
37.3464083,126.9394694
37.345462,126.9398801
37.3453,126.9390778
37.3441666,126.9386306
37.3452722,126.9360611
37.3485138,126.9436722
37.3465254,126.9418354
37.3446222,126.9403083
37.3426666,126.9484472
37.3429067,126.9502278
37.3411659,126.9492344
37.3436305,126.9512389
37.3439377,126.9466996
37.3508868,126.9430733
37.3481533,126.9595474
37.3585324,126.9466969
37.3576391,126.9478503
37.3580314,126.9441837
37.3574153,126.9454068
37.3549229,126.9458869
37.3441254,126.9478422
37.3548803,126.9478154
37.3523346,126.9403964
37.3470552,126.9515544
37.3455306,126.9521606
37.3542194,126.9284167
37.3534587,126.9287405
37.3528027,126.9297
37.3539111,126.9344139
37.3527218,126.9345187
37.3529144,126.9350519
37.3501138,126.9305528
37.3499944,126.9252667
37.3444861,126.9407194
37.3422502,126.9381392
37.3501,126.9474
37.3465177,126.9479409
37.3491388,126.9447222
37.3439974,126.9569027
37.346134,126.9574445
37.353412,126.94081
37.352575,126.93953
37.345999,126.950514
37.3418235,126.9481888
37.3390118,126.9481641
37.3431487,126.9548777
37.3319485,126.9475955
37.34875,126.958698
37.365658,126.954278
37.357207,126.942418
37.343405,126.949173
37.357344,126.946156
37.356281,126.941808
37.348243,126.956872
37.347077,126.95509
37.3492309,126.9321585
37.3491499,126.9331295
37.34912,126.9338805
37.3490475,126.9346851
37.340843,126.949469
37.3489878,126.9354308
37.3488983,126.9320029
37.3480833,126.9401611
37.3479555,126.9401889
37.3478583,126.9401694
37.3477916,126.940325
37.3499,126.9433
37.35005,126.9422389
37.3490083,126.9416611
37.3490055,126.9414056
37.353358,126.946185
37.358726,126.950986
37.358283,126.951163
37.357392,126.952955
37.356863,126.953062
37.359217,126.955261
37.3476476,126.944638
37.3466854,126.9447132
37.3487472,126.9479472
37.3475916,126.9469583
37.3471444,126.9464417
37.3642833,126.9389778
37.365625,126.9457056
37.3658194,126.9452194
37.3656333,126.9437694
37.3650527,126.9436667
37.3639972,126.9416694
37.362625,126.9406111
37.3628111,126.9394472
37.3638416,126.945225
37.3628666,126.9434111
37.3623662,126.9432924
37.3495611,126.9249528
37.3484778,126.9244848
37.3436944,126.9233583
37.3546666,126.9448389
37.3534,126.9443833
37.3539546,126.9432319
37.3532916,126.9478417
37.3535416,126.94605
37.3517583,126.9258139
37.3472055,126.9252389
37.3452527,126.9251778
37.3449361,126.9250639
37.342925,126.9279333
37.352031,126.930083
37.3474003,126.9258473
37.352452,126.932478
37.349867,126.927214
37.3288216,126.9150214
37.3265627,126.9113928
37.3353916,126.9076444
37.3434527,126.8965722
37.3255666,126.9057861
37.3247916,126.8913278
37.3215333,126.8856917
37.3296305,126.9184694
37.3263583,126.9116139
37.3282805,126.9183417
37.343942,126.9418716
37.3457194,126.947625
37.3457972,126.9481306
37.3465805,126.9460056
37.3462444,126.9497083
37.3464472,126.9500278
37.3289,126.9202
37.3285467,126.9195833
37.3281083,126.9189528
37.3270638,126.9191528
37.3249666,126.9175528
37.3264611,126.9169944
37.3258017,126.9149429
37.3306092,126.9171095
37.3290864,126.9195396
37.3278931,126.9179758
37.327683,126.9133866
37.3466166,126.9498472
37.3463472,126.9492972
37.3460277,126.9478444
37.3459277,126.9474389
37.3449854,126.9472208
37.3442611,126.9458639
37.3432099,126.9448451
37.3429,126.9424278
37.3424361,126.9417667
37.3420916,126.9431972
37.3416777,126.941525
37.3324,126.9252
37.3224019,126.8965799
37.326307,126.917501
37.329957,126.915291
37.333598,126.915823
37.325624,126.916259
37.328559,126.916576
37.326273,126.889039
37.32505,126.934661
37.3761666,126.9371194
37.3759527,126.9391139
37.3750694,126.9378472
37.3743305,126.9366861
37.3228,126.9331
37.3227138,126.93525
37.3241083,126.9394389
37.3240638,126.9399389
37.3228957,126.9402738
37.3224604,126.9402979
37.3234176,126.9410317
37.3228362,126.9431434
37.3225194,126.9416944
37.3741416,126.9368056
37.3756944,126.9404583
37.3748555,126.9408
37.3742777,126.9396778
37.3738188,126.9388249
37.3733388,126.9387861
37.3731017,126.9384744
37.3725,126.9373
37.3719305,126.9374694
37.3713611,126.93695
37.3737916,126.9403778
37.3729444,126.9398306
37.3730611,126.9421278
37.3728536,126.9403608
37.3721944,126.9397
37.348605,126.92599
37.3627055,126.9361556
37.3629027,126.9367972
37.3623027,126.9365306
37.3623277,126.9388306
37.3616666,126.9378917
37.3611379,126.9374933
37.3612555,126.9388417
37.3226222,126.94255
37.3248,126.9465
37.3218169,126.9437672
37.3220364,126.9452786
37.3417328,126.9423598
37.3487439,126.9458735
37.3459421,126.9404823
37.3444751,126.9398707
37.3247183,126.9361371
37.3244324,126.937505
37.3500254,126.9450501
37.37245,126.93825
37.370975,126.937875
37.3709945,126.937354
37.3726607,126.9423163
37.371725,126.9407
37.37155,126.9397778
37.3708977,126.9393484
37.3704833,126.9393361
37.3715335,126.9425859
37.3697277,126.939725
37.3708,126.943
37.370149,126.9423572
37.3697861,126.9406333
37.3692472,126.9429972
37.3688416,126.9405222
37.3682888,126.9402167
37.360175,126.937425
37.3579325,126.9341769
37.3619661,126.9418911
37.3610277,126.9416139
37.3605861,126.9424417
37.3601,126.9421389
37.3601722,126.9406222
37.3594757,126.9399575
37.3588472,126.9386472
37.3561222,126.9384417
37.36065,126.9435889
37.3603391,126.9430973
37.3589543,126.9422193
37.3585138,126.941475
37.3585361,126.94325
37.3621332,126.941126
37.3587691,126.939683
37.3676,126.9392
37.3768,126.9392
37.3732055,126.94325
37.3733166,126.943225
37.3731944,126.9429194
37.368,126.9389
37.3751493,126.9394416
37.361402,126.9397178
37.362403,126.937631
37.3631027,126.9361389
37.3597,126.941411
37.36145,126.937378
37.359383,126.941245
37.356499,126.938581
37.358008,126.939243
37.3458974,126.9470322
37.3219155,126.9356006
37.323366,126.9360673
37.3230396,126.9377813
37.3211413,126.9446021
37.348414,126.945774
37.3347125,126.9310677
37.3336078,126.9267493
37.3739556,126.9396695
37.3734526,126.9394898
37.3741901,126.9418046
37.3733886,126.9412842
37.371321,126.9387496
37.374381,126.937322
37.370404,126.942298
37.370951,126.940548
37.372252,126.942811
37.3754611,126.9301528
37.3744297,126.9343653
37.3747555,126.9297389
37.3743862,126.928558
37.3738555,126.9279194
37.3736406,126.9286258
37.3724416,126.9276417
37.3728722,126.929
37.372337,126.928783
37.3719222,126.9281306
37.3738027,126.9329306
37.3722305,126.9322861
37.3700086,126.9291383
37.3694082,126.9316775
37.3684354,126.9341081
37.3669361,126.9331278
37.36475,126.9307028
37.3675388,126.9358583
37.3392208,126.9337177
37.3381758,126.9361478
37.3402571,126.9359922
37.3420825,126.9357347
37.3407007,126.9373012
37.345406,126.94375
37.338276,126.933303
37.350029,126.944245
37.343389,126.939013
37.3415665,126.9384813
37.335429,126.9394469
37.3429565,126.9446487
37.3234982,126.9388944
37.3417925,126.9399136
37.337817,126.932246
37.345234,126.935625
37.3376811,126.9338787
37.34472,126.93809
37.365721,126.9349878
37.3648705,126.9383901
37.3650527,126.9339222
37.3670027,126.9381694
37.3643759,126.9369847
37.3676077,126.9330364
37.3740494,126.9293457
37.3742285,126.9301611
37.3715981,126.9295979
37.36875,126.934572
37.365467,126.934006
37.366208,126.935898
37.370641,126.935589
37.358425,126.922625
37.3590445,126.9215515
37.3570861,126.9208333
37.3569805,126.9198806
37.3593888,126.9221639
37.3564857,126.9162322
37.3578266,126.9177493
37.3559777,126.9199028
37.354322,126.9209709
37.3548694,126.9224611
37.34768,126.947457
37.3364228,126.9342113
37.342731,126.941078
37.345006,126.939232
37.324417,126.937272
37.32463,126.936285
37.347124,126.942537
37.338736,126.932213
37.323598,126.939891
37.3647111,126.9212222
37.3641021,126.9205763
37.363675,126.9202
37.3606472,126.9192528
37.3599631,126.9178569
37.3608363,126.9240428
37.3605583,126.9249278
37.3605222,126.9255333
37.3539,126.9261528
37.372408,126.926969
37.37231,126.927039
37.372429,126.927055
37.372395,126.927141
37.37231,126.927463
37.371283,126.925955
37.368077,126.92543
37.3527916,126.9258361
37.36735,126.9237583
37.366887,126.949706
37.350597,126.948674
37.358867,126.948162
37.364319,126.957864
37.364959,126.953011
37.351791,126.960848
37.350774,126.960152
37.352922,126.953906
37.3668685,126.9229371
37.3661083,126.9218472
37.366968,126.926975
37.367156,126.925757
37.3660138,126.9294833
37.365749,126.93139
37.3653292,126.9309059
37.3638416,126.9289694
37.3622703,126.9290771
37.3619689,126.9300308
37.3613205,126.9299927
37.357624,126.9334335
37.3589859,126.9324188
37.3606758,126.9314346
37.341642,126.95398
37.344148,126.957484
37.323798,126.917758
37.318981,126.887093
37.322643,126.932078
37.323991,126.945827
37.320784,126.944917
37.327519,126.938512
37.3650197,126.9216424
37.363698,126.91889
37.361502,126.918107
37.363559,126.919481
37.36103,126.923919
37.362268,126.921087
37.359615,126.918433
37.3681,126.9421
37.3685614,126.9439633
37.3673,126.9422
37.3658888,126.9409
37.3663694,126.9431028
37.3655611,126.9413583
37.3650138,126.9415361
37.3632,126.9461833
37.3590889,126.9306867
37.3596229,126.9314804
37.3558943,126.9267825
37.3563694,126.9258722
37.3567428,126.9298706
37.3558305,126.9287917
37.355575,126.928425
37.3558305,126.9283917
37.3666654,126.928761
37.3652926,126.9297642
37.355443,126.926519
37.369386,126.926804
37.36748,126.925108
37.368342,126.929044
37.364618,126.927344
37.366865,126.924472
37.3596805,126.9473806
37.3572625,126.9469617
37.3576138,126.9461861
37.3582083,126.9452667
37.3624805,126.9449361
37.3617555,126.943475
37.3628083,126.9463889
37.3618397,126.9462748
37.3619129,126.9441708
37.3612,126.9446361
37.3612083,126.9461083
37.3602555,126.9457
37.3595666,126.9456167
37.3602737,126.9473782
37.3713083,126.9441278
37.3713305,126.9444722
37.37,126.9449
37.3657,126.9494
37.3654,126.9496
37.3559888,126.9478833
37.3562694,126.9461278
37.3578638,126.9436611
37.3561932,126.9453301
37.3567166,126.9445417
37.3568388,126.9432389
37.329529,126.934988
37.376271,126.941858
37.373866,126.927782
37.373872,126.927209
37.376654,126.940708
37.37662,126.94108
37.3613255,126.9482631
37.3614193,126.9486099
37.3669377,126.9444756
37.3605417,126.9448795
37.368358,126.9423115
37.3616855,126.9468927
37.3651114,126.9391975
37.3648961,126.9424242
37.3623472,126.9418778
37.363519,126.944159
37.361698,126.947606
37.3653146,126.9303965
37.3692782,126.9280494
37.361541,126.949494
37.3664,126.941866
37.362375,126.942943
37.365248,126.95047
37.365599,126.946895
37.364563,126.939137
37.362658,126.939337
37.336176,126.921412
37.3338514,126.9148676
37.3331,126.9159
37.3305805,126.9156611
37.329172,126.915962
37.3566333,126.9420194
37.355925,126.9419833
37.3549385,126.9468384
37.3553666,126.9435944
37.3554,126.9413
37.3558579,126.9399006
37.3541972,126.945575
37.3577066,126.942718
37.3500888,126.9255861
37.3485166,126.9255389
37.345213,126.937272
37.3236274,126.9374008
37.338082,126.932146
37.366911,126.931286
37.369816,126.926847
37.3576027,126.9209139
37.3583638,126.9167556
37.3554944,126.9206
37.3613388,126.920425
37.3615972,126.9236667
37.37101,126.925296
37.367326,126.924706
37.361677,126.928133
37.3612777,126.9289833
37.3601036,126.9326172
37.3675,126.9409
37.3667927,126.9403771
37.3655694,126.9425972
37.3651244,126.9408411
37.368021,126.926275
37.370396,126.925392
37.362307,126.93055
37.356764,126.927391
37.3579305,126.9465083
37.3602,126.9445
37.3725027,126.9424194
37.3681583,126.9476694
37.364933,126.9490814
37.3601996,126.9467854
37.362354,126.947243
37.358486,126.943569
37.3299569,126.9167562
37.3499027,126.9253056
37.3495042,126.9260593
37.3518194,126.9418972
37.3631561,126.9554595
37.3508357,126.9364318
37.3470198,126.9567474
37.3467555,126.9539194
37.3428916,126.9480806
37.348794,126.924907
37.3475362,126.9427353
37.3538249,126.945388
37.3448152,126.949807
37.358003,126.944896
37.345228,126.950955
37.3486318,126.9356065
37.356414,126.944769
37.3491791,126.9427336
37.3506848,126.9390765
37.3641277,126.942
37.3636888,126.9400389
37.3467766,126.944389
37.3517096,126.9254407
37.347025,126.9243667
37.3542,126.9440417
37.3526027,126.9468139
37.3277277,126.9168944
37.3424472,126.939925
37.3757695,126.9385788
37.3714527,126.937625
37.3735972,126.94185
37.3727,126.9413
37.3454815,126.9383311
37.3708888,126.9387861
37.3688694,126.9384861
37.3704638,126.9417028
37.3683527,126.9414694
37.3677527,126.9396028
37.3586472,126.9400278
37.3550194,126.93525
37.3596027,126.9432222
37.3591527,126.9447806
37.3746228,126.9402623
37.3739081,126.9337829
37.3711462,126.9326048
37.3703583,126.93465
37.3751972,126.9282306
