x,y
37.1331944,126.9147944
37.2095111,127.0159111
37.218716,126.964816
37.196132,126.977193
37.174724,126.632065
37.139501,126.863251
37.21371,126.781354
37.072145,126.949759
37.249746,126.91106
37.13278,126.913909
37.1175028,126.7944306
37.0753722,126.8807611
37.1402222,126.8192861
37.0417111,126.85215
37.1621889,127.0202111
37.2361306,126.8700028
37.1687083,126.7064583
37.2500389,126.7457278
37.0691167,126.9136278
37.1900278,126.8834611
37.1301444,126.9067583
37.1912306,126.8331667
37.154725,127.1183556
37.1666028,127.0785167
37.2059278,127.0454028
37.20945,126.8156889
37.1795889,126.8261333
37.2043694,126.7739417
37.2363278,127.0650472
37.2012611,127.0400194
37.2020917,127.0367806
37.2100167,127.0419472
37.2243389,126.9814306
37.1880611,126.7607278
37.2024806,127.0400778
37.2135194,127.0476528
37.0754083,126.9393778
37.2114722,127.0453694
37.0418083,126.7982472
37.1394611,127.027925
37.2236222,126.7890389
37.20695,127.0378194
37.2133694,127.04275
37.2181083,126.9500889
37.2206444,126.9500889
37.2217222,126.9516972
37.2168694,126.9752417
37.2158583,126.9764944
37.2054889,126.9810417
37.2214028,126.9479806
37.1939972,126.9392194
37.1856306,126.9381167
37.2227556,126.9538694
37.175125,126.9353361
37.1999833,126.9808583
37.2210083,126.9492861
37.1983917,126.9839472
37.2360194,126.8733528
37.237,126.8735972
37.2479722,126.8912889
37.1982389,126.8754722
37.1932306,126.9798278
37.169625,126.983425
37.1639389,126.9832972
37.2075333,127.0336861
37.208,127.0351778
37.2142528,127.0419889
37.2239806,127.0498111
37.2065444,127.0318917
37.2293389,127.0265889
37.209475,127.0321222
37.2073861,126.9885083
37.2178389,127.0199194
37.2056611,127.0176472
37.2051556,127.0146778
37.21725,127.0431111
37.2098889,127.0133056
37.2092778,127.0303333
37.2113889,127.0296667
37.2198056,127.052
37.1313889,126.8989444
37.1324722,126.9040556
37.1314806,126.9503167
37.1379861,126.9055611
37.1336528,126.9079222
37.1267694,126.9819722
37.1916389,126.7422417
37.2065889,126.7834472
37.1923722,126.79325
37.205825,126.77445
37.2071333,126.7749056
37.2132194,126.7376167
37.2139583,126.7328028
37.2110222,126.738875
37.2291917,126.6976083
37.2144889,126.7367472
37.2173,126.7358167
37.2139028,126.7365028
37.1444889,126.7166
37.1687583,126.7037972
37.1746722,126.6873139
37.1865417,126.6525222
37.160325,126.6628694
37.1649222,126.734
37.1641528,126.6714333
37.1730778,126.6943361
37.1610167,126.9036028
37.1690472,126.8943722
37.16705,126.8815778
37.16205,126.8693917
37.1266611,126.8562472
37.1453222,126.8721278
37.1809806,126.8659278
37.1174389,126.8723361
37.1607583,126.9302833
37.1296194,126.8878028
37.2073389,126.8159472
37.2098694,126.8172833
37.2083556,126.8167861
37.2058583,126.8218611
37.1506,126.8052278
37.2077694,126.8141972
37.13175,126.9195556
37.1309722,126.9096389
37.1324167,126.9108333
37.1321944,126.9055556
37.2215,126.9549722
37.219,126.9577778
37.21825,126.9561944
37.2168333,126.9580556
37.2145,126.9612222
37.2172222,126.9548889
37.2158056,126.9588611
37.2153333,126.9532222
37.2138889,126.9565278
37.2149722,126.9574167
37.2232667,126.851925
37.1848472,126.8594806
37.0751556,126.9661611
37.201325,127.0260389
37.2772222,126.8851389
37.2599444,126.9181583
37.2807,126.8849611
37.2117389,127.0468306
37.2061889,127.0397861
37.211825,127.0503556
37.1767472,126.9359361
37.2201306,126.9478528
37.1979694,126.9155278
37.2561,126.8497917
37.1727694,126.9802667
37.1656,127.0016944
37.2135694,127.0395028
37.2361417,126.8636472
37.1323889,126.9009722
37.1187778,126.9422778
37.1318611,126.9088611
37.1334167,126.898
37.21725,126.9604722
37.213,126.9614444
37.2398444,126.9675833
37.2182917,127.0384528
37.1375889,126.9089611
37.2098306,126.8255361
37.2058167,126.8547222
37.2480083,126.8181611
37.0909389,126.9724111
37.0921778,126.9546278
37.10665,126.9656972
37.0738722,126.95195
37.0808333,126.950875
37.0862806,126.9461139
37.2067778,127.0091722
37.1741722,126.9381861
37.0848333,126.8178417
37.0896222,126.8254972
37.0436556,126.7586806
37.12595,126.8173639
37.1194028,126.9917639
37.2474333,126.8923667
36.51225,127.1335694
37.0361194,126.8171306
37.1510861,126.7006417
37.1174889,126.6851639
37.1742583,126.6813444
37.2184389,126.7283806
37.1858917,126.7327
37.1431306,126.9182833
37.1323861,126.9050111
37.1358083,126.9108944
37.1212222,126.8916139
37.1331111,126.9274306
37.1515639,126.9712944
37.1672417,126.9867972
37.1805444,126.9773806
37.2279556,127.0464139
37.2025361,127.0658278
37.2113778,126.9815389
37.2203806,126.9951111
37.20845,127.0648806
37.1251389,126.9131667
37.2065278,127.0634167
37.2059444,127.0650833
37.2801611,126.9038278
37.2497583,126.9290194
37.1302444,126.9131083
37.2064639,127.0607361
37.2191861,127.0361111
37.22045,126.7217667
37.22403852,126.9849014
37.2265222,126.9817278
37.2249611,126.97515
37.2013278,126.8282917
37.2029306,126.8266917
37.2051806,126.8247083
37.2089194,126.8313278
37.1762806,126.8146361
37.2406083,126.8028111
37.2068889,126.821
37.2088583,127.0513611
37.1883889,126.7620333
37.2332111,127.0591583
37.2090806,127.0446
37.1683306,126.9361722
37.2193417,126.9739528
37.2199778,126.9557194
37.1733389,126.9337611
37.2233889,126.94725
37.2181083,126.9514
37.2357417,126.8663028
37.1698111,126.7084111
37.1399111,126.7034528
37.0856583,126.8250111
37.1532278,127.0114889
37.2166778,127.0518722
37.2147222,127.0386889
37.0868417,126.9105083
37.0820833,126.8939722
37.0800667,126.9060889
37.1308528,126.9079278
37.1401778,126.9337083
37.1251778,126.9810861
37.2097694,126.9809111
37.2355694,127.0602861
37.0895556,126.8178333
37.2362778,127.0663611
37.2221111,126.9749722
37.1926944,127.0665
37.1265278,126.9141111
