Y,X
37.14716723,128.5442168
37.14789958,128.5491545
37.14834193,128.5508096
37.14868673,128.5530311
37.14832129,128.5549624
37.16533073,128.4317685
37.16492837,128.4306745
37.16468818,128.4297665
37.16455577,128.4293531
37.16294274,128.4275074
37.16287784,128.4306471
37.16086286,128.4305669
37.15782349,128.4304477
37.15670513,128.4327793
37.15667092,128.4343039
37.15655332,128.4352726
37.15625287,128.4366458
37.15603648,128.4379587
37.15621352,128.4387754
37.15499877,128.4338136
37.15418557,128.4347494
37.1533362,128.4356957
37.15257559,128.4358221
37.15148681,128.4360772
37.15024378,128.4367938
37.14971424,128.4373691
37.15573867,128.4288747
37.15498868,128.429429
37.15307537,128.4317484
37.15604455,128.4277914
37.1543114,128.4250685
37.16744537,128.4327344
37.16761808,128.4370721
37.16908756,128.4334662
37.16951985,128.4329227
37.16951892,128.4326271
37.1698448,128.4310092
37.17251633,128.4356533
37.17386459,128.4355465
37.17600638,128.433338
37.17646123,128.4329778
37.18120534,128.4282762
37.15150635,128.4225058
37.14962266,128.4161646
37.14973251,128.4154547
37.14941937,128.4141376
37.14900234,128.4132209
37.14903495,128.4123745
37.14861403,128.4112158
37.14838217,128.4092165
37.15879203,128.4112897
37.1570355,128.409743
37.1554618,128.4077833
37.1559103,128.4075721
37.15586808,128.4061952
37.15596122,128.4049896
37.16422128,128.4100847
37.15916732,128.4058679
37.15820561,128.4049102
37.1646899,128.4102651
37.16584271,128.4097349
37.16590087,128.4080641
37.16725591,128.4090899
37.16662264,128.4166731
37.16949217,128.4086529
37.16858754,128.4067799
37.17005363,128.4094542
37.17073778,128.4082735
37.17144905,128.4081263
37.17171018,128.4081396
37.17151866,128.4075759
37.17082505,128.4069002
37.16956513,128.4058283
37.16773006,128.4039663
37.17217412,128.4076711
37.17158681,128.4084751
37.17169502,128.4094144
37.17492952,128.4094168
37.17396249,128.4084361
37.17742675,128.4091
37.17868292,128.4101058
37.17875372,128.406708
37.17780872,128.4055772
37.17736674,128.4052396
37.17688672,128.4040259
37.17644502,128.4029988
37.1749264,128.4020868
37.17330051,128.3997684
37.18349648,128.4073534
37.1836675,128.4086938
37.18679538,128.4055354
37.18680741,128.4050908
37.18645487,128.4061372
37.18642129,128.4064997
37.18585418,128.404938
37.18610739,128.4025779
37.18618772,128.4007382
37.186285,128.4010834
37.18575989,128.3999645
37.18606295,128.3998603
37.18593779,128.3972975
37.18643714,128.3970702
37.18906293,128.3808865
37.18544051,128.3829545
37.18765083,128.3849219
37.1892494,128.3850764
37.18846743,128.4083184
37.18924914,128.4093507
37.19023151,128.4103656
37.19059177,128.4098092
37.19097974,128.4090056
37.19136501,128.4085243
37.19105648,128.4083299
37.19155407,128.4089149
37.19201774,128.4085645
37.19185795,128.4081744
37.19141542,128.4080733
37.19200875,128.4076156
37.19254081,128.4076691
37.1928039,128.4073276
37.18928989,128.4082914
37.19014309,128.4075739
37.1923743,128.4063272
37.19335667,128.4052586
37.1933865,128.4047369
37.19239928,128.4039373
37.19171201,128.4041498
37.19196545,128.4046219
37.19287199,128.4035829
37.19471277,128.4024921
37.19478854,128.4016094
37.19138082,128.4033962
37.18938082,128.4030016
37.14440762,128.4173447
37.14338406,128.416293
37.14370327,128.4155927
37.14359069,128.415495
37.1431534,128.4151435
37.14258926,128.4146632
37.14355401,128.4149822
37.14301754,128.4146374
37.14107023,128.4149247
37.14089579,128.4159512
37.14124438,128.4188219
37.14044482,128.4177814
37.14012741,128.4187068
37.14002727,128.4197333
37.13959473,128.4209603
37.13973246,128.421309
37.13967938,128.4227288
37.13924757,128.4198566
37.14107859,128.4143185
37.14133581,128.4138098
37.1371692,128.4122608
37.13626284,128.4103477
37.13577284,128.410544
37.13471906,128.4088083
37.13438028,128.4090749
37.13280328,128.4073914
37.13135248,128.4062702
37.13027459,128.4031417
37.12939358,128.4063971
37.12801499,128.4115196
37.12852459,128.4110958
37.16446476,128.336609
37.16336937,128.3355708
37.16223238,128.3351259
37.16217821,128.3359354
37.16279205,128.3372296
37.16418722,128.3377496
37.163171,128.3379807
37.16442316,128.3389963
37.16454834,128.3404761
37.16209293,128.3358073
37.16195016,128.3344848
37.16141354,128.3345317
37.16099917,128.3345244
37.16040077,128.3348572
37.1598658,128.3347578
37.15968639,128.3372847
37.16037803,128.3382706
37.16082101,128.3427181
37.16158073,128.3314838
37.16112362,128.3304683
37.16130273,128.3291599
37.16116746,128.3281669
37.16110329,128.327662
37.16091088,128.3271436
37.16057523,128.3263413
37.16090436,128.3261163
37.16156419,128.325928
37.16247538,128.3256202
37.15986607,128.3255029
