x,t
36.343578,128.07509
36.343109,128.074957
36.343388,128.07577
36.340484,128.079029
36.340088,128.078708
36.337879,128.079274
36.337969,128.080008
36.337572,128.080343
36.337374,128.079329
36.337437,128.079641
36.337249,128.078471
36.335888,128.078492
36.335482,128.078837
36.33505,128.078602
36.334473,128.078523
36.33404,128.078612
36.333355,128.078957
36.335157,128.07946
36.334789,128.077711
36.339017,128.0763
36.338648,128.075808
36.334403,128.075215
36.335765,128.073379
36.336965,128.071119
36.337695,128.071086
36.337209,128.070963
36.337002,128.07055
36.337137,128.069994
36.337344,128.069972
36.337471,128.069324
36.337038,128.069559
36.354671,128.230344
36.355416,128.231817
36.355612,128.232753
36.354538,128.233809
36.354298,128.236282
36.354223,128.237708
36.35505,128.238779
36.355653,128.239651
36.356489,128.240455
36.350224,128.241127
36.349694,128.240368
36.349487,128.239999
36.350126,128.240737
36.350007,128.241694
36.349665,128.241136
36.349329,128.242428
36.349325,128.243153
36.346606,128.243244
36.346632,128.243667
36.347961,128.232608
36.346725,128.233017
36.346223,128.23275
36.348376,128.232052
36.349351,128.231484
36.348945,128.231686
36.350028,128.230843
36.349846,128.231845
36.350079,128.232559
36.351284,128.229209
36.35258,128.229903
36.350322,128.22788
36.349204,128.228356
36.348542,128.230259
36.348647,128.231875
36.34917,128.22693
36.348767,128.225848
36.397314,128.266557
36.395421,128.26703
36.395186,128.267207
36.394762,128.267474
36.394366,128.267192
36.389381,128.255472
36.390086,128.25427
36.387236,128.263513
36.385043,128.265021
36.38472,128.264441
36.385548,128.264912
36.385655,128.265414
36.387394,128.273412
36.386233,128.276562
36.385988,128.277297
36.382514,128.282947
36.379459,128.286568
36.378999,128.286678
36.378594,128.286364
36.377648,128.289928
36.376429,128.291116
36.373139,128.290995
36.372344,128.292093
36.372306,128.292884
36.371468,128.292613
36.368625,128.294464
36.350652,128.28009
36.350645,128.279366
36.377953,128.294432
36.378415,128.293342
36.37947,128.293067
36.379516,128.292811
36.379156,128.292564
36.379526,128.292487
36.379572,128.291852
36.338718,128.129871
36.338844,128.12946
36.338898,128.129293
36.338583,128.129069
36.338142,128.128779
36.337755,128.1285
36.337421,128.128265
36.33698,128.12832
36.336826,128.128798
36.33687,128.129545
36.337131,128.130348
36.337464,128.130426
36.337951,128.130539
36.33787,128.130192
36.338437,128.130784
36.336752,128.130358
36.33514,128.129652
36.335221,128.129353
36.335222,128.128874
36.334609,128.128751
36.335267,128.128518
36.335979,128.128541
36.336006,128.129087
36.336511,128.12842
36.335376,128.127805
36.335467,128.126881
36.33617,128.127372
36.339428,128.130898
36.339329,128.131198
36.339509,128.131755
36.339653,128.131243
36.340212,128.131389
36.340597,128.131196
36.340841,128.131439
36.340447,128.130919
36.357446,128.121546
36.354904,128.121542
36.354192,128.121541
36.356102,128.122057
36.355318,128.12269
36.356255,128.122937
36.356769,128.122402
36.356814,128.121991
36.357229,128.121746
36.356894,128.123829
36.356785,128.124197
36.35719,128.124443
36.35673,128.125477
36.359927,128.127523
36.360063,128.126498
36.359874,128.126106
36.360379,128.126027
36.360749,128.125774
36.359658,128.126162
36.359333,128.126207
36.359496,128.125694
36.35965,128.125416
36.36354,128.128141
36.364171,128.128711
36.366034,128.127406
36.366614,128.127074
36.366947,128.126642
36.367305,128.126912
36.367472,128.125886
36.367696,128.125731
36.366872,128.126153
36.366372,128.126307
36.366498,128.126753
36.339114,128.129939
36.343688,128.125468
36.349353,128.227001
36.348838,128.221481
36.348424,128.22119
36.350076,128.222114
36.355438,128.224753
36.35632,128.225691
36.356997,128.22488
36.357421,128.224814
36.357287,128.223967
36.357808,128.225116
36.357507,128.226921
36.358975,128.227471
36.360499,128.227219
36.361023,128.226162
36.361292,128.226976
36.361275,128.226776
36.363198,128.224697
36.36196,128.226744
36.364107,128.225346
36.363156,128.227873
36.364102,128.22801
36.363515,128.228754
36.365109,128.229183
36.365909,128.230533
36.366435,128.228774
36.363768,128.22344
36.362995,128.222658
36.342763,128.217196
36.342936,128.215871
36.342462,128.214132
36.342582,128.212617
36.342709,128.212172
36.343159,128.212084
36.343133,128.211627
36.341856,128.215445
36.380056,128.29308
36.378596,128.293152
36.380325,128.293772
36.381823,128.296419
36.387537,128.296553
36.388933,128.296703
36.391069,128.296688
36.393272,128.295137
36.393758,128.295438
36.395062,128.296871
36.395909,128.296975
36.396718,128.297435
36.39707,128.297604
36.397745,128.297729
36.398359,128.297351
36.396326,128.299429
36.396171,128.296406
36.395316,128.295925
36.39492,128.2959
36.394752,128.294585
36.389588,128.290664
36.392494,128.296303
36.388831,128.297906
36.389631,128.298701
36.392771,128.300919
36.394571,128.302131
36.394588,128.302521
36.395011,128.302545
36.395131,128.301487
36.395145,128.303002
36.395578,128.302849
36.396679,128.306052
36.395136,128.306659
36.395526,128.305724
36.395902,128.304992
36.34006,128.130564
36.33986,128.130604
36.339313,128.129605
36.339592,128.129828
36.33988,128.130074
36.339799,128.130241
36.339573,128.130273
36.340168,128.13032
36.340339,128.130465
36.340762,128.1308
36.341249,128.131213
36.341131,128.131669
36.342491,128.132262
36.343143,128.132846
36.343487,128.132959
36.341078,128.130522
36.341196,128.13021
36.340448,128.129863
36.340683,128.129373
36.340791,128.129028
36.340963,128.128694
36.341296,128.129007
36.341278,128.129441
36.341259,128.129787
36.341152,128.129174
36.341828,128.128997
36.341954,128.129454
36.342071,128.129153
36.341143,128.128539
36.341451,128.127815
36.342083,128.126591
36.340151,128.129885
36.33907,128.129014
36.338007,128.128255
36.334765,128.1262
36.343889,128.123341
36.343681,128.123975
36.343682,128.12285
36.34342,128.123618
36.343266,128.123886
36.342951,128.123718
36.34296,128.123416
36.342555,128.123404
36.342672,128.123105
36.34251,128.123584
36.34206,128.123015
36.342384,128.122648
36.341717,128.123048
36.341699,128.122691
36.341474,128.12259
36.341718,128.122077
36.341935,128.121511
36.341168,128.122088
36.341484,128.121465
36.340916,128.122255
36.341259,128.12171
36.34124,128.122679
36.340535,128.121566
36.340809,128.121197
36.342569,128.118515
36.342383,128.11525
36.341842,128.115016
36.341014,128.114579
36.340347,128.113743
36.340817,128.113009
36.341088,128.112697
36.340971,128.112029
36.340755,128.111728
36.340188,128.111158
36.340188,128.110568
36.342244,128.214978
36.34162,128.216046
36.337708,128.216558
36.337857,128.213852
36.338764,128.210334
36.340167,128.207308
36.339807,128.206683
36.339728,128.205614
36.339747,128.204968
36.339637,128.206304
36.338817,128.205912
36.338684,128.20493
36.338701,128.205611
36.339151,128.205913
36.337653,128.217127
36.337167,128.21649
36.336429,128.215809
36.336268,128.21534
36.334882,128.214345
36.33571,128.214648
36.334528,128.215781
36.335678,128.217422
36.368561,128.242688
36.363427,128.236944
36.364409,128.241728
36.330736,128.214155
36.330843,128.214813
36.330034,128.213986
36.32934,128.213728
36.329359,128.212971
36.329947,128.211792
36.330292,128.210523
36.331108,128.207763
36.332066,128.206161
36.332508,128.206274
36.395694,128.306739
36.388476,128.310122
36.388014,128.310856
36.397201,128.303812
36.38668,128.310905
36.386584,128.309857
36.386955,128.309213
36.387073,128.308701
36.387657,128.309706
36.387314,128.30985
36.387984,128.30856
36.398847,128.304099
36.400551,128.303726
36.375429,128.294467
36.358393,128.200292
36.359331,128.20005
36.360764,128.200098
36.337537,128.221058
36.337763,128.220569
36.338089,128.219757
36.300886,128.193174
36.300735,128.191971
36.300448,128.191258
36.389728,128.231328
36.39107,128.231766
36.392157,128.233554
36.392553,128.233823
36.392362,128.234369
36.332719,128.213983
36.370997,128.262956
36.369788,128.263565
36.37014,128.263121
36.372843,128.275523
36.372934,128.275211
36.372932,128.276091
36.337125,128.127863
36.334774,128.126512
36.334259,128.127647
36.333744,128.128604
36.333348,128.129123
36.333869,128.12944
36.334067,128.129719
36.334411,128.128784
36.332904,128.130007
36.33349,128.130086
36.333877,128.130844
36.334977,128.130277
36.336148,128.130513
36.335932,128.130891
36.339562,128.132134
36.340301,128.132459
36.341193,128.132393
36.332798,128.128068
36.331768,128.13026
36.33029,128.130593
36.3314,128.129648
36.329946,128.13205
36.330396,128.132642
36.329971,128.133098
36.330467,128.133143
36.32976,128.133679
36.330179,128.133522
36.330214,128.133912
36.329662,128.133987
36.330276,128.134714
36.330474,128.134903
36.330618,128.135192
36.329251,128.132884
36.329753,128.135068
36.329207,128.135247
36.339683,128.110857
36.340061,128.111582
36.339817,128.111938
36.340358,128.112518
36.339646,128.111838
36.339403,128.111325
36.338818,128.111446
36.338773,128.110834
36.33944,128.110311
36.339098,128.110366
36.339015,128.111993
36.33952,128.112049
36.340123,128.112618
36.339681,128.113041
36.34052,128.112741
36.339276,128.112606
36.33844,128.1108
36.338449,128.110365
36.349941,128.112893
36.350339,128.113174
36.350804,128.112139
36.351678,128.111922
36.352354,128.111922
36.352345,128.112335
36.352317,128.113405
36.352271,128.114385
36.353936,128.116059
36.354239,128.116491
36.35399,128.117103
36.354015,128.118298
36.353862,128.118676
36.353987,128.119201
36.354572,128.120026
36.353589,128.12066
36.355752,128.120396
36.332474,128.205004
36.333186,128.204715
36.334843,128.205467
36.331851,128.205493
36.331293,128.204979
36.328357,128.213937
36.324907,128.217781
36.324473,128.218749
36.324058,128.219238
36.325248,128.218885
36.32495,128.21894
36.326809,128.219264
36.327466,128.219585
36.327934,128.219401
36.327012,128.220316
36.327299,128.220079
36.328584,128.213392
36.328352,128.211743
36.328617,128.210743
36.327487,128.211874
36.328092,128.210985
36.327074,128.210837
36.324726,128.213638
36.324602,128.212156
36.322621,128.21107
36.317895,128.208173
36.317776,128.208863
36.31692,128.209195
36.31636,128.209516
36.316974,128.208917
36.316415,128.208892
36.315481,128.205353
36.315183,128.205181
36.314981,128.20468
36.314566,128.204857
36.323051,128.202216
36.373223,128.276432
36.373318,128.276839
36.36226,128.285395
36.361494,128.28423
36.360829,128.28329
36.36101,128.282969
36.360325,128.283155
36.358199,128.28258
36.358362,128.282157
36.357985,128.281453
36.3575,128.280984
36.358542,128.282213
36.361815,128.285534
36.363787,128.282355
36.36352,128.281128
36.363098,128.280424
36.363865,128.279925
36.363845,128.280784
36.36424,128.28132
36.408234,128.229466
36.407883,128.233825
36.406426,128.236942
36.408441,128.234373
36.410016,128.235147
36.40949,128.23219
36.406012,128.236439
36.30495,128.182287
36.372878,128.27209
36.372337,128.272289
36.372084,128.272277
36.384926,128.276836
36.383122,128.281266
36.380335,128.278402
36.379899,128.287172
36.376454,128.288341
36.329732,128.135451
36.329408,128.135521
36.328795,128.137262
36.325297,128.138658
36.324684,128.13859
36.324323,128.139092
36.324262,128.13742
36.328956,128.138688
36.329081,128.139378
36.328729,128.140091
36.329242,128.14086
36.32834,128.140959
36.329025,128.141293
36.329232,128.141829
36.328925,128.142241
36.328672,128.142306
36.328815,128.143143
36.327951,128.142462
36.326808,128.14148
36.328166,128.143364
36.327731,128.145658
36.328134,128.147475
36.327534,128.150491
36.328066,128.151217
36.328535,128.15104
36.326106,128.154432
36.325789,128.155801
36.326826,128.155592
36.327448,128.155682
36.327384,128.156205
36.328573,128.15691
36.329275,128.157378
36.325626,128.156592
36.324572,128.156356
36.324139,128.156355
36.357035,128.117579
36.358063,128.117614
36.359766,128.118006
36.359847,128.11716
36.360064,128.117126
36.360181,128.117315
36.357804,128.114727
36.359536,128.112635
36.359077,128.111966
36.360582,128.112425
36.361105,128.112147
36.360978,128.112916
36.362547,128.111826
36.352818,128.107756
36.352207,128.105238
36.352946,128.104949
36.352199,128.104234
36.351809,128.104275
36.351757,128.10478
36.353343,128.104883
36.35345,128.105606
36.353126,128.105116
36.353955,128.105573
36.35419,128.105017
36.354362,128.104071
36.357561,128.104665
36.347032,128.107236
36.33381,128.125552
36.331792,128.115792
36.332784,128.116049
36.333154,128.115237
36.334631,128.116642
36.335326,128.115284
36.336021,128.114628
36.336363,128.114751
36.323109,128.200257
36.323433,128.200637
36.323712,128.200775
36.323281,128.199812
36.322603,128.201079
36.32284,128.199299
36.322832,128.198864
36.321461,128.199562
36.322851,128.198174
36.32342,128.191849
36.323862,128.191583
36.324467,128.190849
36.325351,128.190428
36.326398,128.189673
36.32446,128.189635
36.320944,128.216779
36.319959,128.218258
36.319913,128.218569
36.319723,128.218892
36.319272,128.218924
36.319509,128.217889
36.318724,128.218288
36.308346,128.225162
36.305413,128.22598
36.305688,128.225244
36.304603,128.226722
36.304316,128.22622
36.303871,128.227688
36.310013,128.202953
36.31017,128.202563
36.304374,128.209217
36.304752,128.209463
36.30415,128.208693
36.304115,128.208092
36.304745,128.208349
36.366052,128.296315
36.387004,128.258674
36.397773,128.262857
36.405984,128.258715
36.405805,128.257856
36.406283,128.258014
36.388901,128.256251
36.363581,128.300183
36.367994,128.287173
36.368347,128.286472
36.389042,128.236499
36.38905,128.236744
36.389401,128.217974
36.38746,128.225598
36.387475,128.231322
36.354444,128.235424
36.348634,128.229335
36.350209,128.230386
36.357026,128.233482
36.412299,128.224617
36.409035,128.243395
36.387617,128.289531
36.391894,128.291219
36.388726,128.296591
36.363634,128.208028
36.304811,128.226344
36.304631,128.226154
36.30481,128.227034
36.305252,128.226563
36.342369,128.22037
36.372597,128.272847
36.379866,128.293224
36.377695,128.296526
36.362564,128.298223
36.362839,128.297985
36.362393,128.303165
36.324248,128.155787
36.324285,128.155097
36.323481,128.156264
36.323031,128.155952
36.323527,128.156949
36.322498,128.157119
36.321425,128.157285
36.321055,128.157473
36.320641,128.156893
36.321038,128.156749
36.321372,128.156661
36.323468,128.159405
36.322972,128.159593
36.322548,128.160059
36.322268,128.160103
36.323503,128.160541
36.325359,128.157834
36.324973,128.159197
36.322192,128.163289
36.320458,128.165602
36.320223,128.166024
36.32025,128.166682
36.324549,128.16022
36.32283,128.164917
36.322023,128.168212
36.321851,128.168601
36.333349,128.12681
36.332664,128.127455
36.331807,128.127454
36.330701,128.125313
36.330366,128.126894
36.330627,128.127251
36.326519,128.125607
36.326221,128.125852
36.326221,128.126554
36.326283,128.127087
36.33666,128.115309
36.336588,128.114451
36.336607,128.114184
36.336228,128.114072
36.335481,128.113837
36.333553,128.112385
36.333608,128.111427
36.333546,128.110525
36.332528,128.110122
36.332554,128.110903
36.331977,128.111581
36.332058,128.111893
36.332517,128.112562
36.332616,128.111749
36.33259,128.111426
36.333247,128.112285
36.32557,128.110692
36.32621,128.109691
36.327013,128.108745
36.327068,128.108043
36.323035,128.112693
36.322965,128.110098
36.323282,128.109174
36.323806,128.107727
36.323545,128.107225
36.322832,128.107691
36.320813,128.108926
36.320046,128.108913
36.319677,128.108623
36.320093,128.107276
36.319533,128.1083
36.31471,128.099407
36.314295,128.099985
36.314025,128.100274
36.313168,128.101031
36.366413,128.296049
36.366801,128.295649
36.367425,128.294927
36.365636,128.296748
36.36594,128.297808
36.366165,128.297697
36.36548,128.29775
36.365345,128.297549
36.365093,128.297671
36.365028,128.298228
36.365297,128.298775
36.365613,128.29852
36.364972,128.299016
36.365048,128.299808
36.364821,128.298405
36.364694,128.298527
36.364152,128.299183
36.364611,128.299195
36.363881,128.299338
36.363105,128.299557
36.362628,128.299544
36.362877,128.300548
36.362713,128.30135
36.362134,128.302161
36.362249,128.30332
36.362472,128.303912
36.362565,128.302798
36.362846,128.302153
36.362847,128.301774
36.362539,128.298998
36.363287,128.298979
36.36363,128.298869
36.363927,128.298859
36.362882,128.298676
36.36209,128.298283
36.364878,128.297213
36.363531,128.296649
36.366692,128.295916
36.38165,128.237056
36.378607,128.235676
36.378272,128.236143
36.377814,128.235551
36.377508,128.235204
36.378067,128.235273
36.389296,128.299402
36.386908,128.299181
36.38726,128.295749
36.393501,128.301167
36.389296,128.299401
36.39581,128.300486
36.399278,128.263107
36.399069,128.263832
36.398986,128.264902
36.397577,128.265867
36.398095,128.265542
36.399127,128.265928
36.395661,128.260186
36.341499,128.2028
36.336386,128.214983
36.373402,128.250927
36.374379,128.249293
36.370813,128.247732
36.370436,128.246962
36.36853,128.245005
36.374902,128.257497
36.377496,128.258119
36.327116,128.123882
36.32101,128.127414
36.320869,128.127874
36.320747,128.128449
36.320819,128.128973
36.320142,128.129489
36.320265,128.128364
36.320606,128.127862
36.317532,128.127208
36.316585,128.12783
36.316034,128.128519
36.316114,128.129277
36.315781,128.129254
36.316132,128.129689
36.315375,128.129888
36.315122,128.130222
36.315076,128.131057
36.314769,128.131824
36.314417,128.132158
36.314137,128.132436
36.31392,128.132948
36.314273,128.131589
36.31413,128.130844
36.314698,128.130165
36.313759,128.131901
36.313362,128.132657
36.313733,128.1313
36.313408,128.131376
36.313003,128.131532
36.312471,128.131754
36.312038,128.131842
36.311677,128.132009
36.31119,128.132008
36.310649,128.132631
36.313075,128.131165
36.321662,128.116122
36.321815,128.115866
36.321391,128.116645
36.32121,128.116944
36.320184,128.116275
36.320527,128.115708
36.32032,128.11534
36.320977,128.115586
36.321085,128.116176
36.321535,128.117179
36.322066,128.117537
36.322611,128.117908
36.322943,128.118088
36.322977,128.117225
36.322626,128.116736
36.322851,128.116948
36.322309,128.117437
36.312773,128.099426
36.312016,128.09888
36.312395,128.098133
36.31299,128.098191
36.313486,128.097857
36.313874,128.097557
36.312592,128.099994
36.312744,128.101296
36.313881,128.099773
36.313764,128.09916
36.313187,128.099505
36.337923,128.131228
36.327492,128.148932
36.321952,128.116683
36.323598,128.108707
36.319858,128.108167
36.336659,128.115587
36.332751,128.112423
36.362974,128.298174
36.363496,128.29811
36.363496,128.298433
36.363866,128.298067
36.364172,128.298436
36.364488,128.297936
36.364895,128.297636
36.365797,128.297316
36.363299,128.297825
36.363299,128.297414
36.364093,128.297433
36.363436,128.296985
36.363634,128.297186
36.363886,128.297176
36.364265,128.297244
36.365248,128.296691
36.365927,128.295568
36.364773,128.303152
36.365333,128.302497
36.362881,128.306332
36.364264,128.308287
36.378333,128.258868
36.379,128.258993
36.379109,128.258536
36.379621,128.259062
36.379954,128.25942
36.37934,128.260165
36.379033,128.260431
36.377989,128.259792
36.378438,128.260151
36.378641,128.258268
36.378939,128.257778
36.379129,128.257612
36.378452,128.257843
36.378174,128.257319
36.377083,128.253604
36.382567,128.255773
36.412472,128.223714
36.305052,128.20816
36.360297,128.209323
36.36312,128.228073
36.358883,128.198477
36.409855,128.230229
36.407776,128.237938
36.401797,128.234666
36.40496,128.240059
36.403643,128.240646
36.40357,128.241047
36.39823,128.247564
36.306577,128.226649
36.305137,128.22551
36.323702,128.221598
36.34182,128.219811
36.32807,128.219113
36.325364,128.219208
36.312292,128.221666
36.327533,128.211106
36.323043,128.201677
36.32312,128.198887
36.32451,128.192241
36.379325,128.213164
36.375145,128.212261
36.371283,128.214824
36.377895,128.206394
36.372597,128.204612
36.371104,128.203589
36.360853,128.234919
36.313431,128.130654
36.313725,128.130308
36.342848,128.135861
36.343288,128.137221
36.342916,128.13888
36.342446,128.140138
36.342662,128.140283
36.341886,128.140839
36.342066,128.141262
36.342255,128.141798
36.339554,128.147173
36.339562,128.14773
36.33894,128.147528
36.338977,128.147005
36.338498,128.148295
36.338236,128.148675
36.338246,128.148051
36.338542,128.14902
36.338163,128.149386
36.33893,128.148352
36.339761,128.148473
36.340408,128.148655
36.33993,128.148967
36.340056,128.149346
36.339622,128.149679
36.339082,128.149367
36.338919,128.150313
36.339279,128.150247
36.339263,128.149089
36.339155,128.148643
36.344712,128.144309
36.345145,128.144354
36.345396,128.145001
36.345388,128.144298
36.344966,128.135753
36.40228,128.026929
36.402488,128.026851
36.40274,128.026461
36.402425,128.025703
36.403038,128.025625
36.403082,128.026728
36.402893,128.027108
36.403272,128.025524
36.403768,128.025815
36.403606,128.024856
36.403939,128.025146
36.404218,128.024544
36.404615,128.024421
36.40494,128.024355
36.405291,128.024098
36.405651,128.024466
36.40521,128.023373
36.41334,128.019463
36.414151,128.019184
36.4074,128.021747
36.405544,128.022894
36.405309,128.023864
36.404777,128.023541
36.404092,128.023909
36.403822,128.024165
36.403533,128.024633
36.403272,128.024331
36.402957,128.025235
36.40256,128.025412
36.402073,128.025826
36.401677,128.026271
36.401271,128.026985
36.39918,128.027006
36.398612,128.026259
36.397892,128.025111
36.328857,127.987417
36.328623,127.987417
36.32801,127.987172
36.329272,127.986793
36.328812,127.987027
36.329785,127.986103
36.328048,127.988346
36.327316,127.987963
36.327695,127.988308
36.326938,127.988709
36.326875,127.989344
36.327316,127.989433
36.327181,127.989801
36.327001,127.990102
36.326189,127.983074
36.326504,127.981225
36.319645,127.976604
36.319843,127.978108
36.319816,127.978809
36.320114,127.979611
36.320114,127.980625
36.320988,127.980647
36.319547,127.982607
36.319303,127.982151
36.319105,127.983498
36.320466,127.982652
36.320502,127.98332
36.32043,127.98185
36.32081,127.982277
36.315705,127.970714
36.314372,127.974122
36.314147,127.974969
36.313768,127.974913
36.314093,127.975481
36.31439,127.975759
36.32778,127.962608
36.291661,127.979484
36.290769,127.980687
36.280197,127.981702
36.267742,127.995217
36.267652,127.994727
36.267932,127.995172
36.296816,127.976778
36.296113,127.948465
36.290405,127.941499
36.286532,127.946923
36.286297,127.946801
36.286422,127.943996
36.297985,127.968316
36.262689,127.959048
36.328322,127.943632
36.309972,127.968656
36.310872,127.961774
36.311539,127.961952
36.320849,127.982709
36.320006,127.980179
36.29917,128.007496
36.291463,127.981711
36.314201,127.974256
36.27444,127.955569
36.331769,128.0032
36.324405,127.951487
36.324748,127.951766
36.28474,127.983772
36.309266,127.956407
36.318961,127.982262
36.313014,127.954367
36.297226,127.938254
36.306871,127.949965
36.307644,127.949674
36.308201,127.949864
36.335614,127.901899
36.347573,127.890376
36.347258,127.890577
36.347087,127.891045
36.342217,127.921687
36.344551,127.921674
36.347642,127.920891
36.349108,127.917146
36.349667,127.917402
36.349794,127.917903
36.349838,127.917056
36.349621,127.916109
36.349351,127.916333
36.345097,127.930553
36.345305,127.931377
36.34608,127.931844
36.346477,127.932144
36.346666,127.931532
36.346634,127.932772
36.34681,127.933111
36.347629,127.9346
36.346866,127.934428
36.34664,127.933793
36.346451,127.934651
36.346776,127.934885
36.347019,127.934851
36.34752,127.93663
36.348336,127.936254
36.349228,127.935473
36.346416,127.936712
36.360066,127.928356
36.36047,127.925358
36.36037,127.924611
36.359874,127.924768
36.357753,127.919845
36.397225,128.024329
36.356996,127.919266
36.358357,127.920201
36.358573,127.919732
36.345368,127.950628
36.35443,127.961018
36.354195,127.960116
36.354393,127.959369
36.354898,127.959458
36.354952,127.958923
36.355168,127.959447
36.355727,127.959747
36.355412,127.95938
36.35405,127.958433
36.350977,127.958468
36.348652,127.959015
36.357031,127.951055
36.359831,127.945092
36.360156,127.945527
36.360597,127.945437
36.360868,127.94634
36.360598,127.946039
36.353633,127.987358
36.354156,127.987536
36.35457,127.987803
36.354931,127.987948
36.355706,127.988472
36.356148,127.988594
36.361599,127.980548
36.362428,127.97608
36.362437,127.975812
36.362734,127.976102
36.363158,127.975923
36.364122,127.975879
36.363374,127.976091
36.358786,127.972604
36.313642,127.975693
36.356929,127.970677
36.356803,127.97051
36.355884,127.971112
36.357794,127.968872
36.35747,127.969118
36.357161,127.969401
36.356811,127.968984
36.35729,127.96994
36.357497,127.970443
36.356487,127.970076
36.356117,127.969374
36.356009,127.96895
36.356481,127.969047
36.35683,127.969697
36.356289,127.970421
36.355883,127.969964
36.355802,127.97041
36.355469,127.970811
36.354829,127.971514
36.360704,127.966464
36.362524,127.965115
36.366052,127.961442
36.366957,127.961391
36.367715,127.962092
36.368098,127.961445
36.368349,127.960943
36.367676,127.960595
36.367545,127.961254
36.367377,127.961099
36.366593,128.009064
36.366278,128.010457
36.367254,128.008831
36.368071,128.007794
36.368662,128.008025
36.296875,127.999452
36.368594,128.007531
36.368946,128.006301
36.369059,128.00718
36.369351,128.007
36.369718,128.006709
36.369814,128.00612
36.370072,128.006171
36.369882,128.005753
36.370427,128.006072
36.370499,128.005031
36.370063,128.006869
36.369615,128.006374
36.369415,128.007399
36.369265,128.007986
36.360707,128.013788
36.356706,128.013275
36.356404,128.014052
36.35603,128.013898
36.356796,128.014333
36.356174,128.014834
36.356237,128.015469
36.355931,128.015414
36.355921,128.015837
36.355678,128.01636
36.366683,127.98369
36.371045,127.98068
36.346323,127.930184
36.346746,127.929459
36.345818,127.930819
36.357066,127.948448
36.359111,127.945806
36.356385,127.958844
36.356048,128.013297
36.334081,127.965895
36.357366,127.919533
36.347879,127.890197
36.335602,127.897655
36.335999,127.898156
36.329424,127.88296
36.334827,127.878441
36.325012,127.888012
36.336659,127.876178
36.341787,127.966226
36.342398,127.962405
36.340244,127.96108
36.337316,127.964758
36.337145,127.964881
36.35904,127.979379
36.362067,127.97754
36.364678,127.97748
36.344702,127.990735
36.36132,127.981651
36.355075,127.988204
36.355724,127.988082
36.338781,127.952192
36.344621,127.952433
36.343864,127.951743
36.345552,127.94938
36.345679,127.948264
36.347835,127.94519
36.304109,127.851876
36.30375,127.852834
36.287275,127.86068
36.356519,127.919723
36.331844,127.938528
36.332105,127.938216
36.346828,127.930997
36.362787,127.972202
36.347162,127.932757
36.357452,127.971301
36.313824,127.85845
36.319901,127.860566
36.349242,127.929401
36.3274,127.897721
36.326339,127.900251
36.326748,127.894492
36.330131,127.897785
36.363753,127.97687
36.350589,127.93662
36.335836,127.87805
36.369134,127.981026
36.365124,127.985462
36.307051,127.870822
36.278588,127.862431
36.332314,127.964682
36.309766,127.865172
36.278759,127.861908
36.338397,127.963565
36.341614,127.961893
36.341668,127.962283
36.339686,127.96449
36.303399,127.853302
36.304846,127.850382
36.30597,127.848264
36.294674,127.852684
36.348543,127.920912
36.348136,127.933625
36.369769,128.00498
36.352305,127.943961
36.346247,127.94011
36.333256,127.989032
36.320635,127.864374
36.31195,127.876015
36.347665,127.981824
36.339823,127.876673
36.343044,127.965542
36.368938,128.008426
36.31608,127.855228
36.35518,127.952457
36.279513,127.862759
36.33877,127.993931
36.355627,127.988951
36.343201,127.975366
36.34144,127.943431
36.322164,127.889323
36.288411,127.860995
36.335224,127.970655
36.389207,127.954101
36.389072,127.954469
36.388856,127.954436
36.388856,127.955205
36.389361,127.957044
36.389803,127.957144
36.390524,127.957612
36.390722,127.957077
36.391191,127.957389
36.391119,127.95789
36.39157,127.958146
36.391209,127.958626
36.391065,127.958526
36.390795,127.959542
36.391525,127.95886
36.390634,127.959693
36.390331,127.959091
36.39017,127.958582
36.390542,127.958214
36.390831,127.958013
36.390272,127.958047
36.389922,127.958122
36.389335,127.958404
36.388281,127.959151
36.389457,127.957575
36.334425,127.973225
36.388758,127.957401
36.388694,127.956766
36.388009,127.956699
36.388051,127.956137
36.387523,127.957
36.386933,127.957037
36.386729,127.95611
36.387336,127.956535
36.387712,127.956265
36.387576,127.95583
36.387297,127.955696
36.387162,127.955551
36.387783,127.955272
36.387513,127.954671
36.387152,127.954849
36.386882,127.955306
36.387991,127.954525
36.388,127.954882
36.388045,127.955295
36.388396,127.95545
36.388117,127.955718
36.388352,127.956108
36.388405,127.954681
36.388513,127.954235
36.388468,127.954012
36.388982,127.953689
36.388774,127.953745
36.387873,127.953054
36.387557,127.952597
36.387584,127.951516
36.387222,127.94805
36.387421,127.950312
36.386925,127.949443
36.386277,127.951751
36.386215,127.954047
36.313982,127.855131
36.383511,127.95416
36.382514,127.954946
36.389216,127.953421
36.389819,127.952808
36.390054,127.952328
36.39081,127.951358
36.391684,127.949975
36.393377,127.947477
36.393196,127.946229
36.39307,127.94556
36.39325,127.944913
36.393277,127.944367
36.393952,127.94314
36.394538,127.943485
36.394808,127.942214
36.39589,127.942615
36.394205,127.94479
36.393701,127.945203
36.394269,127.945325
36.394917,127.945169
36.400678,127.94774
36.393953,127.945771
36.394008,127.946357
36.392477,127.948983
36.389724,127.941103
36.389698,127.942218
36.390293,127.943109
36.402706,128.016349
36.405022,128.014074
36.405617,128.014142
36.40577,128.013663
36.404148,128.014398
36.401165,128.01413
36.400906,128.012334
36.400805,128.0118
