x,y
37.176568,127.043603
37.1765136,127.0432033
37.1764959,127.0428646
37.1764568,127.042575
37.1764088,127.0422251
37.1703367,127.0662816
37.1762449,127.0412137
37.1786075,127.0432456
37.1783843,127.0433693
37.1781609,127.0434932
37.1779383,127.043617
37.1777835,127.0437029
37.1774928,127.0438639
37.1770488,127.0441102
37.1768138,127.0441925
37.1767469,127.0461129
37.1766229,127.0458558
37.1765254,127.0456211
37.1721411,127.065902
37.1722707,127.065607
37.1754403,127.0655165
37.1754269,127.0657428
37.1751313,127.0654823
37.1717183,127.068872
37.1713865,127.066245
37.1717048,127.0685287
37.1716393,127.0677522
37.171584,127.0673818
37.1713498,127.0656297
37.1714433,127.0666279
37.1711834,127.0649981
37.1710676,127.0642309
37.1853891,127.0381266
37.185798,127.0384588
37.1857801,127.0384056
37.1859197,127.0373708
37.1857484,127.0371458
37.1854897,127.0371784
37.185348,127.0369233
37.1856566,127.0369884
37.1853351,127.0382702
37.1851375,127.0382516
37.1854506,127.0385584
37.1848494,127.0384093
37.1850438,127.0383957
37.185447,127.0386612
37.1851312,127.0386944
37.1848024,127.0388269
37.1841404,127.0390681
37.1844553,127.039059
37.184388,127.038646
37.1845892,127.0385104
37.1840601,127.0387657
37.1841072,127.0386853
37.1836735,127.0388356
37.1831548,127.0394373
37.1834372,127.0393582
37.1353996,127.0642932
37.1355437,127.0647158
37.1358788,127.0653272
37.1357931,127.0648622
37.1281042,127.0791756
37.1259601,127.0794261
37.1342672,127.059591
37.1351411,127.0604446
37.1342632,127.0600243
37.1340154,127.059796
37.1352163,127.063214
37.1285268,127.0814259
37.1286432,127.0812179
37.127679,127.079898
37.1277257,127.0801996
37.1277805,127.0804394
37.1278632,127.0806769
37.1279604,127.0808964
37.1280864,127.0811036
37.1276585,127.079584
37.1763127,127.0417133
37.1315508,127.0785279
37.1287532,127.0810278
37.1291347,127.0736152
37.1290384,127.0736127
37.1291369,127.0732743
37.1291576,127.0729214
37.1290639,127.0729261
37.1291148,127.0725372
37.129158,127.0722485
37.1293169,127.071871
37.1294809,127.0715381
37.1357068,127.0656145
37.134102,127.0610316
37.1305181,127.0718623
37.1302617,127.0720367
37.1326972,127.0855842
37.1763566,127.0451033
37.1762916,127.0448311
37.1763044,127.040972
37.1766143,127.0408842
37.173858,127.0450391
37.1735423,127.0451366
37.173153,127.0452565
37.1727319,127.045378
37.1724715,127.0454703
37.1722337,127.0455103
37.1718183,127.0455548
37.171548,127.0455649
37.1712788,127.0455622
37.1708795,127.045505
37.170591,127.045466
37.1734344,127.0450094
37.1729045,127.0451737
37.1822576,127.0504219
37.1719141,127.0453256
37.1714047,127.0453423
37.1711345,127.0453285
37.1707862,127.0452656
37.1749091,127.0447505
37.1747408,127.0448031
37.1741746,127.0449422
37.1749407,127.044511
37.1745626,127.0446568
37.174303,127.0447428
37.1736728,127.0449361
37.1762924,127.0443596
37.1760885,127.0444161
37.1755427,127.0445582
37.1752794,127.0446367
37.1759778,127.0442634
37.1756613,127.0443356
37.1711371,127.051004
37.1711384,127.0513491
37.1711385,127.0516775
37.1711114,127.0519876
37.1713072,127.0472837
37.171053,127.0472862
37.1708102,127.0472711
37.1705891,127.0473462
37.1705749,127.0476199
37.170565,127.0478882
37.1705986,127.0481545
37.1706864,127.0484044
37.1707964,127.0486611
37.1709037,127.0489092
37.1710102,127.0491533
37.171104,127.0494079
37.1711368,127.0499329
37.170039,127.0498119
37.170559,127.0497908
37.1708622,127.0497782
37.1707232,127.0497126
37.17072,127.0493852
37.1708091,127.049097
37.1433927,127.0551179
37.1434104,127.0547732
37.1430945,127.0550907
37.1427962,127.0550639
37.1425004,127.0550368
37.1423374,127.0550227
37.141631,127.0549591
37.1413967,127.054937
37.1441149,127.0517232
37.1440315,127.0513029
37.143742,127.0496521
37.1436699,127.0494419
37.1434881,127.0489268
37.1411171,127.0458115
37.1753664,127.0443801
37.1747661,127.0461396
37.1747136,127.0458672
37.1352958,127.0585739
37.1342701,127.0591576
37.1342735,127.0587245
37.134277,127.0582917
37.1340259,127.0584951
37.1340223,127.0589286
37.134284,127.0574241
37.1340365,127.0571953
37.1342875,127.0569914
37.1340433,127.0563283
37.134291,127.0565563
37.1847173,127.0385255
37.1354442,127.0543948
37.1357703,127.0540776
37.136663,127.0541582
37.1362756,127.0541243
37.1360473,127.054451
37.1366284,127.0545034
37.1372543,127.0542161
37.1375321,127.0545859
37.1378289,127.0546108
37.1384305,127.0546668
37.1416605,127.0616204
37.1409094,127.0615893
37.140558,127.0615815
37.1402023,127.0615677
37.1396144,127.0547759
37.1393218,127.0547495
37.1405053,127.0548565
37.1402089,127.0548291
37.1399325,127.0544563
37.1399112,127.0548022
37.1408023,127.0548828
37.1410996,127.054911
37.1436874,127.0551444
37.1856774,127.0456651
37.1855665,127.0462178
37.1856526,127.046609
37.1865748,127.0452116
37.1872682,127.0448634
37.1874667,127.0449734
37.187882,127.0445082
37.1880091,127.0444923
37.1877167,127.0448478
37.1888884,127.0440489
37.1315991,127.0790794
37.1885022,127.0444535
37.187477,127.0442471
37.1872764,127.0443508
37.1870782,127.0444501
37.1867201,127.044631
37.1866801,127.0449317
37.1884968,127.0433079
37.1881466,127.0432026
37.187768,127.0434106
37.1875759,127.0435169
37.1882364,127.0438663
37.1884379,127.0437659
37.1885664,127.043529
37.1878399,127.0440666
37.1877966,127.0443289
37.1876973,127.0444325
37.1874899,127.0437933
37.1876004,127.0440499
37.1850133,127.0476759
37.1860048,127.0472682
37.1856348,127.0473889
37.1853395,127.0474749
37.1863158,127.0472061
37.1893677,127.0452063
37.1893246,127.0463213
37.1894467,127.0459823
37.1899009,127.046069
37.1323047,127.086161
37.1319018,127.0867535
37.1321119,127.0864458
37.1344894,127.0781002
37.1344876,127.0783867
37.135058,127.078379
37.1341816,127.078076
37.172311,127.0452748
37.1341844,127.0783925
37.1356487,127.0802634
37.1357588,127.0809938
37.1358596,127.0806108
37.1359641,127.0809655
37.1298041,127.091884
37.1298618,127.0915889
37.1340304,127.0832658
37.1347063,127.0823205
37.1345414,127.0825169
37.1341579,127.083011
37.134319,127.0827757
37.1344602,127.0825644
37.134936,127.0820704
37.1351745,127.0818842
37.1353819,127.0817175
37.1357625,127.0811713
37.1357273,127.0813362
37.1356248,127.0814923
37.1359732,127.0817022
37.1360128,127.0819676
37.1355731,127.0818672
37.1346146,127.0827144
37.1348283,127.0824722
37.1353342,127.0820641
37.1323635,127.081287
37.1323574,127.0809865
37.1746613,127.0455947
37.1746077,127.0453188
37.174948,127.0467056
37.1748869,127.0463985
37.1726006,127.050292
37.1725328,127.0505861
37.1722647,127.0511193
37.1720771,127.0513264
37.1718496,127.0514952
37.1713457,127.0516512
37.1723312,127.0493189
37.1726062,127.0497052
37.1726231,127.0499891
37.171136,127.0504959
37.171137,127.0507459
37.1698895,127.0490112
37.1696836,127.0486773
37.169675,127.0483386
37.169926,127.0493352
37.1699359,127.0496654
37.1697118,127.0496679
37.1699466,127.0499971
37.1697211,127.0499954
37.1713917,127.0678042
37.1713385,127.0674451
37.1715229,127.0688648
37.1711954,127.0662995
37.1710916,127.0654319
37.1710324,127.065035
37.1710593,127.0656951
37.1709756,127.0646583
37.1709173,127.0642666
37.1705304,127.0692004
37.1709153,127.0693035
37.1710548,127.0691095
37.1711899,127.0693014
37.1715096,127.0693271
37.1693349,127.066521
37.1688838,127.0666242
37.1686217,127.0666856
37.1683519,127.0667483
37.169056,127.0663873
37.1687448,127.0664593
37.1696892,127.0664332
37.1698335,127.0661811
37.1699408,127.0664097
37.1709714,127.0659424
37.1701287,127.066103
37.1707056,127.0660043
37.1704422,127.0660656
37.1627151,127.0349242
37.1627512,127.0346187
37.1627512,127.0344161
37.1630091,127.0341825
37.1630608,127.0328199
37.1630721,127.0330577
37.1628613,127.0331467
37.1628527,127.0333766
37.1628317,127.0336876
37.1622329,127.0324413
37.1623745,127.032295
37.1625507,127.0324142
37.162533,127.0326956
37.1624875,127.0328364
37.162619,127.0328399
37.1627151,127.033026
37.1620497,127.0330887
37.1618876,127.0336278
37.1621025,127.0328914
37.1616961,127.0341394
37.1622509,127.0342885
37.1627062,127.034195
37.171426,127.0416765
37.1718907,127.041241
37.171815,127.0413059
37.1718905,127.0412404
37.1721986,127.0414373
37.1714276,127.0415772
37.1699244,127.043801
37.1699524,127.0434841
37.1697966,127.0452219
37.1802487,127.0400485
37.180538,127.0396091
37.1801911,127.0396826
37.1792112,127.0402842
37.1910162,127.0464748
37.1912322,127.0463546
37.1914283,127.042968
37.1916281,127.0428672
37.1918784,127.0428676
37.1910382,127.043286
37.1912485,127.0431719
37.1923486,127.0427187
37.1920802,127.0428282
37.1932194,127.0425313
37.1934226,127.0426738
37.1935874,127.0427353
37.1927391,127.0426423
37.1943431,127.0427786
37.1907947,127.0433588
37.1903161,127.0432985
37.1847117,127.0389637
37.1874781,127.0371596
37.1876024,127.0371921
37.1845459,127.0350237
37.1853696,127.0364642
37.1850442,127.0466622
37.1849597,127.0464229
37.1848925,127.0461389
37.1859815,127.0455123
37.1862655,127.0453695
37.1869674,127.0450142
37.1871699,127.045123
37.1864744,127.0454725
37.1861878,127.0456159
37.1856724,127.0459707
37.1857646,127.0463955
37.1848789,127.0631004
37.1845843,127.0630456
37.1842908,127.062991
37.1839969,127.0629349
37.1854684,127.0632121
37.1851741,127.063155
37.1809199,127.0521603
37.1825187,127.0501702
37.1791645,127.0398983
37.1832014,127.049439
37.1828612,127.0498046
37.1812118,127.0517305
37.136692,127.0623956
37.1363844,127.0621712
