x,y
37.8484519,127.1861363
37.8295347,127.1375076
38.087674,127.2742055
37.9053573,127.2065737
37.8581675,127.1285372
37.9323573,127.2619633
37.7892387,127.2294482
37.7789757,127.1508329
37.9568305,127.3225484
37.8215079,127.1288384
37.923467,127.2397087
37.9006367,127.2011373
37.8493341,127.1683344
37.8088219,127.1376403
38.157716,127.2509268
37.8057024,127.1315596
37.8158963,127.1358361
37.827197,127.1486915
37.8542555,127.1667546
37.9311623,127.2251626
37.8539504,127.1592205
37.9482934,127.2367734
37.9746339,127.3254026
37.8231996,127.1387568
37.8323683,127.1487244
37.8540333,127.1578117
37.8554192,127.1589963
37.861505,127.1484977
37.9548224,127.3154853
37.8611977,127.1563608
37.8544191,127.1590056
37.9396033,127.2302161
37.9022441,127.1989359
37.7944555,127.1259541
37.806831,127.1659457
37.8241468,127.1377022
37.8512841,127.2008347
37.8183091,127.1592816
38.1003891,127.2804773
37.8202614,127.1317438
38.1262346,127.2353897
37.9338266,127.2264332
37.8922211,127.2171103
37.8582337,127.2426133
38.0479835,127.380693
38.0373994,127.2640985
37.9843966,127.323294
38.0467629,127.3820538
37.9516863,127.2385477
37.9415383,127.2889455
37.9274687,127.2645167
37.84003,127.1299492
37.9674335,127.3293997
37.9572961,127.3135387
37.9551577,127.3181264
37.9609896,127.3170362
38.0550455,127.3920887
37.8560328,127.1513049
38.0221144,127.1740633
37.895522,127.1996343
37.8874736,127.1904732
37.8981343,127.1998573
37.8998024,127.1990203
37.8948,127.2003827
37.8969545,127.1826752
37.8317824,127.1415555
38.0223124,127.2543532
37.990541,127.1836319
37.8271474,127.1449998
38.1242492,127.2587054
37.8782814,127.2279702
37.8140097,127.1856423
38.0013427,127.2396515
37.8615863,127.1554411
37.829291,127.1455037
37.9849462,127.3298301
37.8681998,127.1921972
38.0468488,127.3720632
38.178465,127.2667583
37.8206982,127.1360037
37.955577,127.3024831
38.0887737,127.20715
37.945748,127.2606223
37.9866575,127.178056
37.8467804,127.1891657
37.8310083,127.140952
38.0201538,127.3695605
38.0064309,127.2536386
37.7969509,127.149756
38.00768,127.3349182
38.1580886,127.2578309
37.8694985,127.1736415
37.8211159,127.1484183
37.799929,127.1664756
37.9928754,127.2434379
38.0888396,127.3196457
37.825392,127.1438039
37.8970298,127.2030491
37.8964416,127.1937475
37.9585794,127.3188124
37.7638497,127.1703114
37.8961353,127.1992153
37.9727127,127.2605459
37.9121321,127.2066834
37.8300615,127.1416432
37.762985,127.1701392
37.9010286,127.1984665
37.9607427,127.1243308
37.9352684,127.226267
37.8999693,127.2119936
37.875533,127.2235178
37.8581416,127.215523
37.9565736,127.3107934
37.9591005,127.3159813
37.9026111,127.2056111
37.8333119,127.1355038
37.8184197,127.1351705
38.0905274,127.2752648
37.8887778,127.2180552
38.005404,127.244959
37.8402232,127.1700522
37.9929861,127.18711
37.8252035,127.2103627
38.084838,127.2734313
38.0889185,127.2736516
38.0905547,127.2712296
37.8830582,127.1852445
37.8961915,127.1979421
37.8205319,127.1315853
38.0911442,127.2734546
38.1601616,127.248927
37.8972258,127.3018145
38.030566,127.3673914
37.9311873,127.2849812
37.9569661,127.3156764
37.9566592,127.3159027
37.8947467,127.1944366
37.904834,127.201774
37.8926093,127.2064704
38.0179842,127.3690258
37.8625333,127.1546362
37.9475705,127.223915
