36.183749,128.403801
36.183149,128.404641
36.182379,128.404594
36.183392,128.405068
36.182785,128.406096
36.183688,128.405529
36.185089,128.405943
36.185756,128.405966
36.185919,128.405508
36.185187,128.404911
36.185133,128.404526
36.185514,128.404317
36.184858,128.40416
36.185282,128.403729
36.291969,128.20956
36.292215,128.209356
36.303329,128.22056
36.304131,128.217253
36.306974,128.219064
36.306239,128.223528
36.30659,128.223127
36.145415,128.522892
36.145078,128.523563
36.145747,128.523026
36.143398,128.528475
36.141105,128.499151
36.141876,128.527279
36.141041,128.53745
36.140902,128.537922
36.1396,128.53775
36.140764,128.538822
36.141258,128.539312
36.141242,128.538612
36.141705,128.538732
36.140629,128.489693
36.139711,128.490342
36.138428,128.490596
36.138411,128.490157
36.138163,128.489797
36.13672,128.488447
36.136872,128.488156
36.136304,128.487495
36.133978,128.485718
36.134082,128.485376
36.134518,128.485429
36.134049,128.484748
36.134301,128.484414
36.134311,128.483981
36.133736,128.484564
36.133976,128.483741
36.13374,128.483492
36.134271,128.483524
36.134555,128.48353
36.134257,128.48323
36.134454,128.482989
36.134692,128.483016
36.134698,128.482533
36.13419,128.482806
36.135097,128.481629
36.135475,128.480176
36.13344,128.485186
36.194547,128.39082
36.194238,128.390709
36.193834,128.390574
36.195217,128.390587
36.195521,128.390782
36.195736,128.390936
36.197463,128.39314
36.198071,128.393479
36.198506,128.393698
36.199089,128.393958
36.199914,128.394306
36.201386,128.39635
36.20142,128.395361
36.201228,128.394841
36.200836,128.394445
36.200438,128.394115
36.199955,128.393812
36.199754,128.39372
36.199426,128.393608
36.199063,128.393479
36.198542,128.393281
36.197946,128.393032
36.197655,128.392849
36.197245,128.392463
36.190295,128.38567
36.190282,128.385298
36.190065,128.384977
36.190275,128.384269
36.19016,128.383756
36.191223,128.383402
36.19027,128.382818
36.190908,128.382552
36.190202,128.382017
36.189351,128.381263
36.18922,128.381633
36.189134,128.382837
36.189737,128.382509
36.189892,128.382762
36.190019,128.383464
36.189585,128.383618
36.189149,128.383921
36.189509,128.384723
36.244486,128.221389
36.244832,128.221472
36.245195,128.222924
36.245584,128.224604
36.244711,128.224017
36.264111,128.186651
36.262169,128.195778
36.266795,128.171243
36.248246,128.206973
36.257346,128.175464
36.256701,128.174139
36.257211,128.173979
36.239823,128.2271
36.267108,128.171256
36.255001,128.221488
36.272125,128.159936
36.263766,128.154151
36.265224,128.147602
36.260412,128.22219
36.247575,128.207324
36.254782,128.174338
36.253991,128.173684
36.252031,128.174138
36.271375,128.141165
36.262874,128.15421
36.246062,128.220381
36.245456,128.219268
36.245294,128.218823
36.240903,128.223427
36.240929,128.222846
36.244702,128.204961
36.254511,128.174317
36.252809,128.174025
36.252414,128.174063
36.265252,128.170976
36.265542,128.169867
36.265668,128.169457
36.26479,128.176705
36.260969,128.199391
36.273237,128.179542
36.274416,128.177896
36.269935,128.160145
36.282794,128.166418
36.262509,128.176409
36.259824,128.190873
36.262008,128.23108
36.261369,128.231043
